client_id,birth_number,district_id,gender,dob,age,age_group
1276,425426,68,Female,1942-04-26,56,Above 55
1277,310407,70,Male,1931-04-07,67,Above 55
1278,780912,72,Male,1978-09-12,20,18-25
1279,560711,16,Male,1956-07-11,42,35-45
1280,520508,34,Male,1952-05-08,46,45-55
1281,496228,34,Female,1949-12-28,49,45-55
1282,361127,52,Male,1936-11-27,62,Above 55
1283,395209,66,Female,1939-02-09,59,Above 55
1284,430804,66,Male,1943-08-04,55,45-55
1285,391126,62,Male,1939-11-26,59,Above 55
1286,505313,52,Female,1950-03-13,48,45-55
1287,445809,65,Female,1944-08-09,54,45-55
1288,720520,73,Male,1972-05-20,26,25-35
1289,460918,59,Male,1946-09-18,52,45-55
1290,760129,35,Male,1976-01-29,22,18-25
1291,645418,1,Female,1964-04-18,34,25-35
1292,770428,14,Male,1977-04-28,21,18-25
1293,270129,1,Male,1927-01-29,71,Above 55
1294,305529,1,Female,1930-05-29,68,Above 55
1295,445209,74,Female,1944-02-09,54,45-55
1296,595801,55,Female,1959-08-01,39,35-45
1297,185128,64,Female,1918-01-28,80,Above 55
1298,210315,64,Male,1921-03-15,77,Above 55
1299,206016,2,Female,1920-10-16,78,Above 55
1300,791027,45,Male,1979-10-27,19,18-25
1303,405816,42,Female,1940-08-16,58,Above 55
1304,360728,37,Male,1936-07-28,62,Above 55
1305,455428,55,Female,1945-04-28,53,45-55
1306,226008,32,Female,1922-10-08,76,Above 55
1307,530408,74,Male,1953-04-08,45,35-45
1308,540218,69,Male,1954-02-18,44,35-45
1309,750617,1,Male,1975-06-17,23,18-25
1310,775924,41,Female,1977-09-24,21,18-25
1311,566218,54,Female,1956-12-18,42,35-45
1312,355403,35,Female,1935-04-03,63,Above 55
1313,701120,54,Male,1970-11-20,28,25-35
1314,755609,54,Female,1975-06-09,23,18-25
1315,230226,34,Male,1923-02-26,75,Above 55
1316,466113,67,Female,1946-11-13,52,45-55
1317,450518,67,Male,1945-05-18,53,45-55
1318,310310,47,Male,1931-03-10,67,Above 55
1321,776109,35,Female,1977-11-09,21,18-25
1322,455922,4,Female,1945-09-22,53,45-55
1323,440106,70,Male,1944-01-06,54,45-55
1324,565807,66,Female,1956-08-07,42,35-45
1325,450919,39,Male,1945-09-19,53,45-55
1326,565512,55,Female,1956-05-12,42,35-45
1327,636231,20,Female,1963-12-31,35,25-35
1328,375605,42,Female,1937-06-05,61,Above 55
1329,180216,26,Male,1918-02-16,80,Above 55
1330,680917,66,Male,1968-09-17,30,25-35
1331,631124,54,Male,1963-11-24,35,25-35
1332,576127,5,Female,1957-11-27,41,35-45
1333,490420,48,Male,1949-04-20,49,45-55
1334,780206,8,Male,1978-02-06,20,18-25
1335,615125,1,Female,1961-01-25,37,35-45
1336,621104,1,Male,1962-11-04,36,35-45
1337,795329,56,Female,1979-03-29,19,18-25
1339,590504,22,Male,1959-05-04,39,35-45
1340,395320,68,Female,1939-03-20,59,Above 55
1341,625617,69,Female,1962-06-17,36,35-45
1343,395816,1,Female,1939-08-16,59,Above 55
1344,350218,1,Male,1935-02-18,63,Above 55
1345,680522,32,Male,1968-05-22,30,25-35
1346,540829,13,Male,1954-08-29,44,35-45
1347,700306,13,Male,1970-03-06,28,25-35
1348,755607,13,Female,1975-06-07,23,18-25
1349,685107,26,Female,1968-01-07,30,25-35
1350,590428,1,Male,1959-04-28,39,35-45
1351,515924,1,Female,1951-09-24,47,45-55
1352,715401,54,Female,1971-04-01,27,25-35
1353,590213,27,Male,1959-02-13,39,35-45
1354,210114,64,Male,1921-01-14,77,Above 55
1355,765201,35,Female,1976-02-01,22,18-25
1356,320918,1,Male,1932-09-18,66,Above 55
1359,515904,1,Female,1951-09-04,47,45-55
1360,460819,1,Male,1946-08-19,52,45-55
1361,225929,1,Female,1922-09-29,76,Above 55
1362,290103,1,Male,1929-01-03,69,Above 55
1363,796227,6,Female,1979-12-27,19,18-25
1364,331228,1,Male,1933-12-28,65,Above 55
1365,385223,1,Female,1938-02-23,60,Above 55
1366,805302,12,Female,1980-03-02,18,Below 18
1367,656027,60,Female,1965-10-27,33,25-35
1368,571230,60,Male,1957-12-30,41,35-45
1369,781023,41,Male,1978-10-23,20,18-25
1370,655111,34,Female,1965-01-11,33,25-35
1371,486022,49,Female,1948-10-22,50,45-55
1372,766207,28,Female,1976-12-07,22,18-25
1373,755208,74,Female,1975-02-08,23,18-25
1375,770127,69,Male,1977-01-27,21,18-25
1376,580903,18,Male,1958-09-03,40,35-45
1377,515723,18,Female,1951-07-23,47,45-55
1378,416125,74,Female,1941-11-25,57,Above 55
1379,370218,74,Male,1937-02-18,61,Above 55
1380,535729,44,Female,1953-07-29,45,35-45
1382,796123,18,Female,1979-11-23,19,18-25
1384,535424,40,Female,1953-04-24,45,35-45
1385,530830,22,Male,1953-08-30,45,35-45
1386,565809,22,Female,1956-08-09,42,35-45
1387,775222,1,Female,1977-02-22,21,18-25
1388,625906,5,Female,1962-09-06,36,35-45
1389,275304,43,Female,1927-03-04,71,Above 55
1390,795527,59,Female,1979-05-27,19,18-25
1391,651122,41,Male,1965-11-22,33,25-35
1392,320206,50,Male,1932-02-06,66,Above 55
1393,345501,50,Female,1934-05-01,64,Above 55
1394,425822,49,Female,1942-08-22,56,Above 55
1395,411018,49,Male,1941-10-18,57,Above 55
1396,465314,39,Female,1946-03-14,52,45-55
1397,216225,66,Female,1921-12-25,77,Above 55
1402,361125,44,Male,1936-11-25,62,Above 55
1403,445102,44,Female,1944-01-02,54,45-55
1404,686220,11,Female,1968-12-20,30,25-35
1406,486112,29,Female,1948-11-12,50,45-55
1407,410804,29,Male,1941-08-04,57,Above 55
1408,690807,49,Male,1969-08-07,29,25-35
1409,510430,25,Male,1951-04-30,47,45-55
1410,440203,18,Male,1944-02-03,54,45-55
1411,395806,18,Female,1939-08-06,59,Above 55
1412,791105,6,Male,1979-11-05,19,18-25
1413,695716,11,Female,1969-07-16,29,25-35
1414,746113,70,Female,1974-11-13,24,18-25
1416,271202,19,Male,1927-12-02,71,Above 55
1417,666112,27,Female,1966-11-12,32,25-35
1418,745616,41,Female,1974-06-16,24,18-25
1419,185125,74,Female,1918-01-25,80,Above 55
1420,160120,74,Male,1916-01-20,82,Above 55
1421,565210,20,Female,1956-02-10,42,35-45
1422,765223,69,Female,1976-02-23,22,18-25
1424,520105,8,Male,1952-01-05,46,45-55
1425,680827,12,Male,1968-08-27,30,25-35
1426,645430,12,Female,1964-04-30,34,25-35
1427,656216,14,Female,1965-12-16,33,25-35
1428,200423,12,Male,1920-04-23,78,Above 55
1429,275904,12,Female,1927-09-04,71,Above 55
1431,306108,55,Female,1930-11-08,68,Above 55
1432,615817,16,Female,1961-08-17,37,35-45
1433,595710,72,Female,1959-07-10,39,35-45
1434,670325,72,Male,1967-03-25,31,25-35
1435,530625,52,Male,1953-06-25,45,35-45
1438,636025,29,Female,1963-10-25,35,25-35
1439,740910,29,Male,1974-09-10,24,18-25
1440,780117,1,Male,1978-01-17,20,18-25
1441,316205,42,Female,1931-12-05,67,Above 55
1442,330418,42,Male,1933-04-18,65,Above 55
1443,350125,29,Male,1935-01-25,63,Above 55
1444,425714,29,Female,1942-07-14,56,Above 55
1445,410724,68,Male,1941-07-24,57,Above 55
1446,540729,70,Male,1954-07-29,44,35-45
1447,525621,70,Female,1952-06-21,46,45-55
1448,576009,50,Female,1957-10-09,41,35-45
1449,490629,41,Male,1949-06-29,49,45-55
1450,695317,61,Female,1969-03-17,29,25-35
1452,405528,72,Female,1940-05-28,58,Above 55
1453,665329,29,Female,1966-03-29,32,25-35
1454,251003,73,Male,1925-10-03,73,Above 55
1455,275902,73,Female,1927-09-02,71,Above 55
1456,280424,70,Male,1928-04-24,70,Above 55
1457,346012,70,Female,1934-10-12,64,Above 55
1458,380408,67,Male,1938-04-08,60,Above 55
1459,760908,4,Male,1976-09-08,22,18-25
1460,335313,23,Female,1933-03-13,65,Above 55
1461,691221,28,Male,1969-12-21,29,25-35
1462,410302,49,Male,1941-03-02,57,Above 55
1463,365126,70,Female,1936-01-26,62,Above 55
1464,285401,36,Female,1928-04-01,70,Above 55
1465,310106,36,Male,1931-01-06,67,Above 55
1466,530822,39,Male,1953-08-22,45,35-45
1467,240930,65,Male,1924-09-30,74,Above 55
1468,405416,77,Female,1940-04-16,58,Above 55
1469,665914,54,Female,1966-09-14,32,25-35
1470,420504,1,Male,1942-05-04,56,Above 55
1471,385915,1,Female,1938-09-15,60,Above 55
1472,675910,1,Female,1967-09-10,31,25-35
1473,316206,1,Female,1931-12-06,67,Above 55
1474,716215,45,Female,1971-12-15,27,25-35
1475,320331,19,Male,1932-03-31,66,Above 55
1476,701130,70,Male,1970-11-30,28,25-35
1478,690821,4,Male,1969-08-21,29,25-35
1479,560622,1,Male,1956-06-22,42,35-45
1480,430528,69,Male,1943-05-28,55,45-55
1481,336123,62,Female,1933-11-23,65,Above 55
1482,505328,46,Female,1950-03-28,48,45-55
1483,515510,1,Female,1951-05-10,47,45-55
1484,520618,1,Male,1952-06-18,46,45-55
1485,780514,7,Male,1978-05-14,20,18-25
1486,745913,7,Female,1974-09-13,24,18-25
1487,765827,48,Female,1976-08-27,22,18-25
1488,610109,31,Male,1961-01-09,37,35-45
1489,280124,6,Male,1928-01-24,70,Above 55
1490,280420,42,Male,1928-04-20,70,Above 55
1492,685509,9,Female,1968-05-09,30,25-35
1493,221229,1,Male,1922-12-29,76,Above 55
1494,155322,1,Female,1915-03-22,83,Above 55
1495,315210,1,Female,1931-02-10,67,Above 55
1496,425608,1,Female,1942-06-08,56,Above 55
1497,485803,53,Female,1948-08-03,50,45-55
1498,410209,53,Male,1941-02-09,57,Above 55
1499,516129,74,Female,1951-11-29,47,45-55
1500,811212,1,Male,1981-12-12,17,Below 18
1501,460122,68,Male,1946-01-22,52,45-55
1502,730124,68,Male,1973-01-24,25,18-25
1503,220901,58,Male,1922-09-01,76,Above 55
1504,185116,58,Female,1918-01-16,80,Above 55
1505,715625,65,Female,1971-06-25,27,25-35
1506,310625,22,Male,1931-06-25,67,Above 55
1507,296122,22,Female,1929-11-22,69,Above 55
1508,545630,67,Female,1954-06-30,44,35-45
1509,425419,62,Female,1942-04-19,56,Above 55
1510,485130,34,Female,1948-01-30,50,45-55
1511,625306,13,Female,1962-03-06,36,35-45
1512,425811,5,Female,1942-08-11,56,Above 55
1513,590821,74,Male,1959-08-21,39,35-45
1514,570802,68,Male,1957-08-02,41,35-45
1516,466017,38,Female,1946-10-17,52,45-55
1517,561002,66,Male,1956-10-02,42,35-45
1518,605728,3,Female,1960-07-28,38,35-45
1519,590706,3,Male,1959-07-06,39,35-45
1520,561105,72,Male,1956-11-05,42,35-45
1521,791010,5,Male,1979-10-10,19,18-25
1522,685514,52,Female,1968-05-14,30,25-35
1523,315830,29,Female,1931-08-30,67,Above 55
1524,625113,30,Female,1962-01-13,36,35-45
1525,430309,1,Male,1943-03-09,55,45-55
1526,355315,1,Female,1935-03-15,63,Above 55
1527,341218,49,Male,1934-12-18,64,Above 55
1528,640320,57,Male,1964-03-20,34,25-35
1529,725620,43,Female,1972-06-20,26,25-35
1530,455806,74,Female,1945-08-06,53,45-55
1531,605628,52,Female,1960-06-28,38,35-45
1532,621030,52,Male,1962-10-30,36,35-45
1533,601222,55,Male,1960-12-22,38,35-45
1534,526222,17,Female,1952-12-22,46,45-55
1535,361028,40,Male,1936-10-28,62,Above 55
1536,676013,37,Female,1967-10-13,31,25-35
1537,791207,54,Male,1979-12-07,19,18-25
1539,231119,32,Male,1923-11-19,75,Above 55
1540,371107,36,Male,1937-11-07,61,Above 55
1541,335306,36,Female,1933-03-06,65,Above 55
1542,191208,31,Male,1919-12-08,79,Above 55
1543,275602,31,Female,1927-06-02,71,Above 55
1546,300413,28,Male,1930-04-13,68,Above 55
1547,276220,28,Female,1927-12-20,71,Above 55
1548,230304,70,Male,1923-03-04,75,Above 55
1549,286114,70,Female,1928-11-14,70,Above 55
1550,466121,8,Female,1946-11-21,52,45-55
1554,441215,55,Male,1944-12-15,54,45-55
1555,500914,30,Male,1950-09-14,48,45-55
1556,500402,66,Male,1950-04-02,48,45-55
1557,596214,35,Female,1959-12-14,39,35-45
1558,275125,11,Female,1927-01-25,71,Above 55
1559,401020,72,Male,1940-10-20,58,Above 55
1561,235916,1,Female,1923-09-16,75,Above 55
1562,190814,1,Male,1919-08-14,79,Above 55
1563,780806,3,Male,1978-08-06,20,18-25
1564,475625,40,Female,1947-06-25,51,45-55
1565,600519,71,Male,1960-05-19,38,35-45
1566,666020,15,Female,1966-10-20,32,25-35
1567,300419,50,Male,1930-04-19,68,Above 55
1568,275629,50,Female,1927-06-29,71,Above 55
1569,565717,54,Female,1956-07-17,42,35-45
1570,580617,54,Male,1958-06-17,40,35-45
1571,676015,7,Female,1967-10-15,31,25-35
1572,636212,1,Female,1963-12-12,35,25-35
1574,790218,18,Male,1979-02-18,19,18-25
1575,236006,55,Female,1923-10-06,75,Above 55
1576,190502,55,Male,1919-05-02,79,Above 55
1577,440419,23,Male,1944-04-19,54,45-55
1578,715815,40,Female,1971-08-15,27,25-35
1579,631013,27,Male,1963-10-13,35,25-35
1580,685618,1,Female,1968-06-18,30,25-35
1581,635415,56,Female,1963-04-15,35,25-35
1582,340214,54,Male,1934-02-14,64,Above 55
1583,725108,1,Female,1972-01-08,26,25-35
1584,625129,1,Female,1962-01-29,36,35-45
1585,350720,60,Male,1935-07-20,63,Above 55
1586,345112,60,Female,1934-01-12,64,Above 55
1587,280505,23,Male,1928-05-05,70,Above 55
1588,501029,45,Male,1950-10-29,48,45-55
1589,516127,48,Female,1951-11-27,47,45-55
1590,405810,13,Female,1940-08-10,58,Above 55
1591,535707,42,Female,1953-07-07,45,35-45
1592,280411,56,Male,1928-04-11,70,Above 55
1593,255531,56,Female,1925-05-31,73,Above 55
1594,390929,56,Male,1939-09-29,59,Above 55
1595,546216,56,Female,1954-12-16,44,35-45
1596,786022,58,Female,1978-10-22,20,18-25
1597,560510,60,Male,1956-05-10,42,35-45
1598,250425,67,Male,1925-04-25,73,Above 55
1599,641008,43,Male,1964-10-08,34,25-35
1600,655615,43,Female,1965-06-15,33,25-35
1601,695329,42,Female,1969-03-29,29,25-35
1602,681230,42,Male,1968-12-30,30,25-35
1603,680827,26,Male,1968-08-27,30,25-35
1604,695721,26,Female,1969-07-21,29,25-35
1605,805921,52,Female,1980-09-21,18,Below 18
1607,415526,8,Female,1941-05-26,57,Above 55
1608,411111,53,Male,1941-11-11,57,Above 55
1609,445530,53,Female,1944-05-30,54,45-55
1610,425423,68,Female,1942-04-23,56,Above 55
1611,636202,59,Female,1963-12-02,35,25-35
1612,590630,59,Male,1959-06-30,39,35-45
1613,610115,50,Male,1961-01-15,37,35-45
1614,380518,21,Male,1938-05-18,60,Above 55
1615,525428,74,Female,1952-04-28,46,45-55
1616,380523,54,Male,1938-05-23,60,Above 55
1617,505430,5,Female,1950-04-30,48,45-55
1618,796207,17,Female,1979-12-07,19,18-25
1619,425127,74,Female,1942-01-27,56,Above 55
1620,360515,74,Male,1936-05-15,62,Above 55
1621,525405,76,Female,1952-04-05,46,45-55
1622,501012,52,Male,1950-10-12,48,45-55
1623,630709,36,Male,1963-07-09,35,25-35
1624,650910,9,Male,1965-09-10,33,25-35
1625,735712,9,Female,1973-07-12,25,18-25
1628,575325,12,Female,1957-03-25,41,35-45
1629,660901,28,Male,1966-09-01,32,25-35
1630,645219,28,Female,1964-02-19,34,25-35
1631,760430,74,Male,1976-04-30,22,18-25
1632,435220,8,Female,1943-02-20,55,45-55
1633,725828,55,Female,1972-08-28,26,25-35
1634,691110,55,Male,1969-11-10,29,25-35
1635,305902,75,Female,1930-09-02,68,Above 55
1636,320912,75,Male,1932-09-12,66,Above 55
1637,431020,21,Male,1943-10-20,55,45-55
1638,545130,40,Female,1954-01-30,44,35-45
1639,595501,1,Female,1959-05-01,39,35-45
1640,535613,51,Female,1953-06-13,45,35-45
1641,235128,31,Female,1923-01-28,75,Above 55
1642,596010,1,Female,1959-10-10,39,35-45
1643,765417,39,Female,1976-04-17,22,18-25
1644,760606,56,Male,1976-06-06,22,18-25
1645,615310,39,Female,1961-03-10,37,35-45
1646,660317,8,Male,1966-03-17,32,25-35
1647,785326,71,Female,1978-03-26,20,18-25
1648,520312,46,Male,1952-03-12,46,45-55
1649,505316,46,Female,1950-03-16,48,45-55
1650,530329,1,Male,1953-03-29,45,35-45
1651,665710,11,Female,1966-07-10,32,25-35
1653,440619,42,Male,1944-06-19,54,45-55
1654,631208,60,Male,1963-12-08,35,25-35
1655,720204,74,Male,1972-02-04,26,25-35
1656,685618,22,Female,1968-06-18,30,25-35
1657,351002,32,Male,1935-10-02,63,Above 55
1658,295821,52,Female,1929-08-21,69,Above 55
1659,376215,1,Female,1937-12-15,61,Above 55
1661,535416,47,Female,1953-04-16,45,35-45
1662,670907,53,Male,1967-09-07,31,25-35
1663,570429,19,Male,1957-04-29,41,35-45
1664,186110,64,Female,1918-11-10,80,Above 55
1665,120302,64,Male,1912-03-02,86,Above 55
1666,410831,1,Male,1941-08-31,57,Above 55
1667,405813,1,Female,1940-08-13,58,Above 55
1668,495817,20,Female,1949-08-17,49,45-55
1669,521025,47,Male,1952-10-25,46,45-55
1670,610507,53,Male,1961-05-07,37,35-45
1671,315915,57,Female,1931-09-15,67,Above 55
1672,280107,57,Male,1928-01-07,70,Above 55
1673,720709,48,Male,1972-07-09,26,25-35
1674,206027,11,Female,1920-10-27,78,Above 55
1675,400215,74,Male,1940-02-15,58,Above 55
1676,530203,53,Male,1953-02-03,45,35-45
1677,465907,53,Female,1946-09-07,52,45-55
1679,425417,67,Female,1942-04-17,56,Above 55
1680,755328,29,Female,1975-03-28,23,18-25
1681,401125,34,Male,1940-11-25,58,Above 55
1682,560907,69,Male,1956-09-07,42,35-45
1683,516224,15,Female,1951-12-24,47,45-55
1684,461025,15,Male,1946-10-25,52,45-55
1685,445421,61,Female,1944-04-21,54,45-55
1686,476108,1,Female,1947-11-08,51,45-55
1687,470227,1,Male,1947-02-27,51,45-55
1688,230810,32,Male,1923-08-10,75,Above 55
1689,361204,1,Male,1936-12-04,62,Above 55
1690,475817,46,Female,1947-08-17,51,45-55
1691,785208,21,Female,1978-02-08,20,18-25
1692,720207,62,Male,1972-02-07,26,25-35
1693,805706,45,Female,1980-07-06,18,Below 18
1694,791227,45,Male,1979-12-27,19,18-25
1696,235321,1,Female,1923-03-21,75,Above 55
1697,645110,55,Female,1964-01-10,34,25-35
1698,671121,55,Male,1967-11-21,31,25-35
1699,550311,17,Male,1955-03-11,43,35-45
1700,490309,7,Male,1949-03-09,49,45-55
1701,455611,7,Female,1945-06-11,53,45-55
1702,735407,53,Female,1973-04-07,25,18-25
1703,180111,50,Male,1918-01-11,80,Above 55
1704,146003,50,Female,1914-10-03,84,Above 55
1705,465701,19,Female,1946-07-01,52,45-55
1706,440719,19,Male,1944-07-19,54,45-55
1707,510218,10,Male,1951-02-18,47,45-55
1709,526213,74,Female,1952-12-13,46,45-55
1710,440211,54,Male,1944-02-11,54,45-55
1711,625614,64,Female,1962-06-14,36,35-45
1712,640101,64,Male,1964-01-01,34,25-35
1713,350421,65,Male,1935-04-21,63,Above 55
1714,450522,58,Male,1945-05-22,53,45-55
1717,795307,73,Female,1979-03-07,19,18-25
1718,380727,75,Male,1938-07-27,60,Above 55
1719,700809,35,Male,1970-08-09,28,25-35
1720,345224,33,Female,1934-02-24,64,Above 55
1721,340702,33,Male,1934-07-02,64,Above 55
1722,331001,68,Male,1933-10-01,65,Above 55
1724,346021,68,Female,1934-10-21,64,Above 55
1725,595118,76,Female,1959-01-18,39,35-45
1726,520603,76,Male,1952-06-03,46,45-55
1727,510121,32,Male,1951-01-21,47,45-55
1728,465818,32,Female,1946-08-18,52,45-55
1729,470516,76,Male,1947-05-16,51,45-55
1730,321215,40,Male,1932-12-15,66,Above 55
1731,686130,17,Female,1968-11-30,30,25-35
1733,745720,57,Female,1974-07-20,24,18-25
1734,751110,26,Male,1975-11-10,23,18-25
1735,765531,26,Female,1976-05-31,22,18-25
1736,795417,41,Female,1979-04-17,19,18-25
1737,550730,27,Male,1955-07-30,43,35-45
1738,635125,27,Female,1963-01-25,35,25-35
1741,320702,70,Male,1932-07-02,66,Above 55
1742,540606,1,Male,1954-06-06,44,35-45
1743,590727,3,Male,1959-07-27,39,35-45
1744,696228,50,Female,1969-12-28,29,25-35
1745,596018,23,Female,1959-10-18,39,35-45
1746,595910,11,Female,1959-09-10,39,35-45
1747,560220,11,Male,1956-02-20,42,35-45
1748,761231,64,Male,1976-12-31,22,18-25
1749,286117,50,Female,1928-11-17,70,Above 55
1750,641231,23,Male,1964-12-31,34,25-35
1751,590124,54,Male,1959-01-24,39,35-45
1752,781123,70,Male,1978-11-23,20,18-25
1753,795226,60,Female,1979-02-26,19,18-25
1754,790529,57,Male,1979-05-29,19,18-25
1755,655818,65,Female,1965-08-18,33,25-35
1756,360708,1,Male,1936-07-08,62,Above 55
1757,375930,1,Female,1937-09-30,61,Above 55
1758,471113,35,Male,1947-11-13,51,45-55
1759,235116,63,Female,1923-01-16,75,Above 55
1760,230307,77,Male,1923-03-07,75,Above 55
1761,480423,45,Male,1948-04-23,50,45-55
1762,561230,61,Male,1956-12-30,42,35-45
1763,671207,46,Male,1967-12-07,31,25-35
1764,710709,66,Male,1971-07-09,27,25-35
1765,750803,9,Male,1975-08-03,23,18-25
1768,510427,29,Male,1951-04-27,47,45-55
1769,490805,12,Male,1949-08-05,49,45-55
1770,516015,12,Female,1951-10-15,47,45-55
1771,276020,54,Female,1927-10-20,71,Above 55
1772,795921,73,Female,1979-09-21,19,18-25
1774,716005,32,Female,1971-10-05,27,25-35
1775,431208,73,Male,1943-12-08,55,45-55
1776,546024,30,Female,1954-10-24,44,35-45
1777,635108,69,Female,1963-01-08,35,25-35
1778,680902,69,Male,1968-09-02,30,25-35
1779,351126,37,Male,1935-11-26,63,Above 55
1780,546209,54,Female,1954-12-09,44,35-45
1781,240816,67,Male,1924-08-16,74,Above 55
1782,481224,19,Male,1948-12-24,50,45-55
1783,466005,1,Female,1946-10-05,52,45-55
1784,806102,2,Female,1980-11-02,18,Below 18
1785,751125,39,Male,1975-11-25,23,18-25
1786,345625,63,Female,1934-06-25,64,Above 55
1787,311128,63,Male,1931-11-28,67,Above 55
1788,500323,1,Male,1950-03-23,48,45-55
1789,335807,61,Female,1933-08-07,65,Above 55
1790,530528,1,Male,1953-05-28,45,35-45
1791,665512,5,Female,1966-05-12,32,25-35
1792,750901,54,Male,1975-09-01,23,18-25
1793,455317,41,Female,1945-03-17,53,45-55
1794,405330,54,Female,1940-03-30,58,Above 55
1795,605228,38,Female,1960-02-28,38,35-45
1796,381123,10,Male,1938-11-23,60,Above 55
1797,416104,10,Female,1941-11-04,57,Above 55
1798,330708,70,Male,1933-07-08,65,Above 55
1799,590626,36,Male,1959-06-26,39,35-45
1800,435928,63,Female,1943-09-28,55,45-55
1801,700101,66,Male,1970-01-01,28,25-35
1802,646016,66,Female,1964-10-16,34,25-35
1803,465512,25,Female,1946-05-12,52,45-55
1806,520103,5,Male,1952-01-03,46,45-55
1807,350630,47,Male,1935-06-30,63,Above 55
1808,335626,47,Female,1933-06-26,65,Above 55
1809,310512,24,Male,1931-05-12,67,Above 55
1810,190630,41,Male,1919-06-30,79,Above 55
1811,390329,1,Male,1939-03-29,59,Above 55
1812,475517,36,Female,1947-05-17,51,45-55
1813,490928,36,Male,1949-09-28,49,45-55
1814,400312,57,Male,1940-03-12,58,Above 55
1815,775224,16,Female,1977-02-24,21,18-25
1816,510724,62,Male,1951-07-24,47,45-55
1817,536206,47,Female,1953-12-06,45,35-45
1818,561002,47,Male,1956-10-02,42,35-45
1819,795420,43,Female,1979-04-20,19,18-25
1820,286120,50,Female,1928-11-20,70,Above 55
1821,410424,1,Male,1941-04-24,57,Above 55
1822,225913,71,Female,1922-09-13,76,Above 55
1823,785807,1,Female,1978-08-07,20,18-25
1824,600803,69,Male,1960-08-03,38,35-45
1825,745424,51,Female,1974-04-24,24,18-25
1826,370912,13,Male,1937-09-12,61,Above 55
1827,415816,13,Female,1941-08-16,57,Above 55
1828,621114,69,Male,1962-11-14,36,35-45
1829,425816,51,Female,1942-08-16,56,Above 55
1830,520203,33,Male,1952-02-03,46,45-55
1831,761009,51,Male,1976-10-09,22,18-25
1832,665731,1,Female,1966-07-31,32,25-35
1833,661115,30,Male,1966-11-15,32,25-35
1834,270219,7,Male,1927-02-19,71,Above 55
1835,285311,7,Female,1928-03-11,70,Above 55
1836,445307,36,Female,1944-03-07,54,45-55
1837,570113,67,Male,1957-01-13,41,35-45
1838,596127,67,Female,1959-11-27,39,35-45
1839,366218,5,Female,1936-12-18,62,Above 55
1840,351028,5,Male,1935-10-28,63,Above 55
1841,535323,67,Female,1953-03-23,45,35-45
1842,430913,9,Male,1943-09-13,55,45-55
1843,395125,48,Female,1939-01-25,59,Above 55
1844,225203,74,Female,1922-02-03,76,Above 55
1845,181114,74,Male,1918-11-14,80,Above 55
1846,801212,48,Male,1980-12-12,18,Below 18
1847,795130,52,Female,1979-01-30,19,18-25
1848,245702,6,Female,1924-07-02,74,Above 55
1849,225924,57,Female,1922-09-24,76,Above 55
1850,425705,52,Female,1942-07-05,56,Above 55
1851,755912,31,Female,1975-09-12,23,18-25
1852,620905,50,Male,1962-09-05,36,35-45
1853,650818,1,Male,1965-08-18,33,25-35
1854,325527,70,Female,1932-05-27,66,Above 55
1856,685822,54,Female,1968-08-22,30,25-35
1857,640316,54,Male,1964-03-16,34,25-35
1860,646031,1,Female,1964-10-31,34,25-35
1861,570715,29,Male,1957-07-15,41,35-45
1862,776009,50,Female,1977-10-09,21,18-25
1863,520216,54,Male,1952-02-16,46,45-55
1864,480314,22,Male,1948-03-14,50,45-55
1865,495609,22,Female,1949-06-09,49,45-55
1866,425611,64,Female,1942-06-11,56,Above 55
1867,445924,1,Female,1944-09-24,54,45-55
1868,800216,60,Male,1980-02-16,18,Below 18
1869,335214,1,Female,1933-02-14,65,Above 55
1870,350429,1,Male,1935-04-29,63,Above 55
1871,805220,1,Female,1980-02-20,18,Below 18
1872,635124,52,Female,1963-01-24,35,25-35
1873,681026,52,Male,1968-10-26,30,25-35
1874,461020,1,Male,1946-10-20,52,45-55
1875,761019,15,Male,1976-10-19,22,18-25
1876,510701,1,Male,1951-07-01,47,45-55
1877,575821,47,Female,1957-08-21,41,35-45
1878,630902,47,Male,1963-09-02,35,25-35
1879,445402,21,Female,1944-04-02,54,45-55
1880,740808,1,Male,1974-08-08,24,18-25
1881,340124,72,Male,1934-01-24,64,Above 55
1882,325524,72,Female,1932-05-24,66,Above 55
1883,616027,18,Female,1961-10-27,37,35-45
1884,765126,59,Female,1976-01-26,22,18-25
1885,705107,47,Female,1970-01-07,28,25-35
1886,200407,34,Male,1920-04-07,78,Above 55
1887,260715,54,Male,1926-07-15,72,Above 55
1888,185924,66,Female,1918-09-24,80,Above 55
1889,575728,32,Female,1957-07-28,41,35-45
1890,555814,14,Female,1955-08-14,43,35-45
1891,595304,62,Female,1959-03-04,39,35-45
1892,280326,66,Male,1928-03-26,70,Above 55
1893,345211,66,Female,1934-02-11,64,Above 55
1894,476105,1,Female,1947-11-05,51,45-55
1895,656103,47,Female,1965-11-03,33,25-35
1897,695307,36,Female,1969-03-07,29,25-35
1898,610801,73,Male,1961-08-01,37,35-45
1899,410703,10,Male,1941-07-03,57,Above 55
1900,651122,23,Male,1965-11-22,33,25-35
1901,626107,23,Female,1962-11-07,36,35-45
1903,395830,1,Female,1939-08-30,59,Above 55
1904,410222,66,Male,1941-02-22,57,Above 55
1905,495518,72,Female,1949-05-18,49,45-55
